,Long,Lat,OBS,Species,mTcm,mTcm70,Pwq,Pwq70,Pop,CTI,nLmic,NN,CoH
17206,14.85,-12.15,0,Quad,1.05,1.33,0.515,0.621,0.021855631,1.258587646,300.4265381,0.3,1.967359507
17207,15.75,-12.15,0,Quad,0.89,1.25,0.608,0.622,0.061164532,1.445609856,200.4670878,0.2,1.817185407
17208,16.65,-12.15,0,Quad,0.7,1.1,0.663,0.666,0.020748621,1.300898647,100.9608281,0.1,1.441841003
17209,17.55,-12.15,0,Quad,0.75,1.08,0.611,0.611,0.020748621,1.299672604,16.55932871,0.02,1.066766583
17210,18.45,-12.15,0,Quad,0.44,0.77,0.668,0.628,0.020748621,1.350803947,102.1294323,0.1,0.691922117
17211,19.35,-12.15,0,Quad,0.71,1.04,0.627,0.565,0.002105166,1.228623962,201.6475082,0.2,0.317267675
17212,20.25,-12.15,0,Quad,0.78,1.12,0.629,0.538,0.002105166,1.380588055,301.6091862,0.3,0.217189662
17213,21.15,-12.15,0,Quad,0.74,1.08,0.629,0.531,0.002105166,1.635779381,401.6834225,0.4,0.4291525
17214,22.05,-12.15,0,Quad,0.63,0.97,0.644,0.529,0.002105166,1.696968079,412.9775027,0.41,0.642009893
17215,22.95,-12.15,0,Quad,0.61,0.94,0.693,0.553,0.002105166,1.839525604,323.074153,0.32,0.855784763
17216,23.85,-12.15,0,Quad,0.54,0.86,0.733,0.585,0.002105166,1.308086872,241.4093743,0.24,1.070500451
17217,24.75,-12.15,0,Quad,0.63,0.95,0.7,0.561,0.005608761,1.288492775,179.5971901,0.18,1.310770304
17218,25.65,-12.15,0,Quad,0.6,0.91,0.711,0.551,0.006751064,1.311145115,162.194027,0.16,1.761979213
17219,26.55,-12.15,0,Quad,0.48,0.79,0.777,0.591,0.006751064,1.466709614,201.0814292,0.2,1.894514679
17220,27.45,-12.15,0,Quad,0.53,0.84,0.815,0.594,0.006751064,1.429138851,153.721072,0.15,2.004563031
17221,28.35,-12.15,0,Quad,0.56,0.87,0.79,0.545,0.007080491,1.387452316,160.9340489,0.16,2.114086759
17222,29.25,-12.15,0,Quad,0.75,1.06,0.828,0.54,0.012766459,1.448131466,179.8770145,0.18,2.223098012
17223,30.15,-12.15,0,Quad,0.91,1.21,0.826,0.505,0.0036857,1.910974693,186.9709624,0.19,2.331608703
17224,31.05,-12.15,0,Quad,0.87,1.16,0.764,0.441,0.0036857,1.614535141,240.0742141,0.24,2.390159908
17225,31.95,-12.15,0,Quad,1.1,1.38,0.614,0.346,0.0036857,1.444459343,257.7005022,0.26,2.357624302
17226,32.85,-12.15,0,Quad,0.94,1.21,0.6,0.341,0.017036949,1.522045898,295.972834,0.3,2.323167435
17227,33.75,-12.15,0,Quad,0.88,1.14,0.652,0.38,0.003959962,1.163959217,325.1560607,0.33,2.288280003
17228,34.65,-12.15,0,Quad,1.72,1.98,0.864,0.521,0.037740824,1.960135078,344.5838359,0.34,2.253149186
17229,35.55,-12.15,0,Quad,1.46,1.72,0.875,0.594,0.001231633,1.272100258,389.6468441,0.39,2.376165352
17230,36.45,-12.15,0,Quad,1.59,1.85,0.83,0.624,0.000698777,1.712229156,452.7542306,0.45,2.52619915
17231,37.35,-12.15,0,Quad,1.65,1.91,0.831,0.675,6.31E-05,1.497655201,527.468682,0.53,2.676055654
17232,38.25,-12.15,0,Quad,1.74,1.99,0.707,0.599,0.000958506,1.308910656,609.5368035,0.61,2.825750921
17233,39.15,-12.15,0,Quad,1.74,1.98,0.674,0.577,0.000483046,1.522820759,696.363487,0.7,2.975300937
17234,40.05,-12.15,0,Quad,1.79,2.01,0.717,0.6,0.020873472,1.452819633,772.5473703,0.77,3.124721628
17235,132.75,-12.15,0,Quad,1.85,2.14,0.954,0.861,6.87E-05,1.696968079,21.71412561,0.02,5.17922157
17236,133.65,-12.15,0,Quad,1.84,2.13,0.855,0.763,7.09E-05,1.399409962,57.56496047,0.06,5.150119963
17237,134.55,-12.15,0,Quad,1.8,2.08,0.797,0.677,7.09E-05,1.745640564,36.8417729,0.04,4.973037505
17238,135.45,-12.15,0,Quad,1.89,2.16,0.891,0.724,0.00016785,1.457990932,0.805953802,0,5.012553403
17239,136.35,-12.15,0,Quad,1.94,2.18,0.86,0.666,0.00016785,1.387452316,26.32111019,0.03,5.144596373
17240,142.65,-12.15,0,Quad,1.95,2.15,1.178,1.096,6.27E-05,1.455313015,39.72159935,0.04,5.337640701
17241,-76.05,-13.05,0,Quad,0.36,0.71,0.122,0.095,0.009881092,1.141129971,4400.074937,4.4,2.730097873
17242,-75.15,-13.05,0,Quad,-0.77,-0.39,0.432,0.348,0.002943533,1.561262798,4413.462075,4.41,2.759682758
17243,-74.25,-13.05,0,Quad,0.47,0.83,0.275,0.229,0.085453522,1.082282066,4429.075594,4.43,2.786782147
17244,-73.35,-13.05,0,Quad,0.72,1.08,0.532,0.459,0.00508314,1.293039227,4446.892041,4.45,3.021367393
17245,-72.45,-13.05,0,Quad,0.59,0.94,0.539,0.505,0.018029119,1.205298233,4466.885059,4.47,3.075654435
17246,-71.55,-13.05,0,Quad,0.99,1.32,0.769,0.787,0.001223979,1.088550758,4489.025564,4.49,3.116297534
17247,-70.65,-13.05,0,Quad,1.72,2.05,1.791,1.774,0.0015366,1.563953972,4513.281953,4.51,3.155418531
17248,-69.75,-13.05,0,Quad,1.78,2.1,1.344,1.228,0.001538629,1.788568878,4539.620309,4.54,3.256076029
17249,-68.85,-13.05,0,Quad,1.77,2.08,0.962,0.831,0.000269226,1.403644753,4568.004619,4.57,3.724552245
17250,-67.95,-13.05,0,Quad,1.79,2.08,0.797,0.708,0.000269226,1.461311722,4598.396996,4.6,4.192076667
17251,-67.05,-13.05,0,Quad,1.8,2.08,0.724,0.69,0.001898172,1.440295982,4630.757903,4.63,4.011737484
17252,-66.15,-13.05,0,Quad,1.8,2.06,0.692,0.682,0.000623614,1.581617165,4665.046373,4.67,3.568035055
17253,-65.25,-13.05,0,Quad,1.8,2.05,0.686,0.656,0.000623614,1.632060814,4700.67897,4.7,3.125911297
17254,-64.35,-13.05,0,Quad,1.74,1.99,0.668,0.619,0.000630815,1.616496277,4737.7468,4.74,2.741216282
17255,-63.45,-13.05,0,Quad,1.64,1.92,0.691,0.618,0.000497148,1.695312119,4776.628705,4.78,2.448997466
17256,-62.55,-13.05,0,Quad,1.55,1.85,0.714,0.613,0.002574752,1.513054752,4817.280759,4.82,2.357544527
17257,-61.65,-13.05,0,Quad,1.45,1.77,0.757,0.612,0.001562232,1.537238979,4859.65854,4.86,2.374707581
17258,-60.75,-13.05,0,Quad,1.2,1.54,0.838,0.664,0.011558408,1.322341251,4903.717308,4.9,2.512688712
17259,-59.85,-13.05,0,Quad,1.16,1.52,0.948,0.739,0.000186164,1.539707756,4949.41217,4.95,2.574341881
17260,-58.95,-13.05,0,Quad,1.24,1.62,0.951,0.736,0.000576526,1.33796463,4996.69824,5,2.606487672
17261,-58.05,-13.05,0,Quad,1.29,1.68,0.99,0.795,0.000612518,1.343944263,5045.530782,5.05,2.713354163
17262,-57.15,-13.05,0,Quad,1.51,1.93,1.009,0.851,0.000341855,1.685647964,5095.865336,5.1,2.821400701
17263,-56.25,-13.05,0,Quad,1.5,1.92,0.99,0.869,0.006251482,1.322252178,5147.657842,5.15,2.93063938
17264,-55.35,-13.05,0,Quad,1.41,1.84,0.963,0.846,0.000446921,1.495422268,5200.864744,5.2,2.731723515
17265,-54.45,-13.05,0,Quad,1.35,1.81,0.921,0.792,0.000448028,1.366635609,5203.203576,5.2,2.475708807
17266,-53.55,-13.05,0,Quad,1.33,1.75,0.924,0.766,0.000271474,1.505875397,5119.688857,5.12,2.555985321
17267,-52.65,-13.05,0,Quad,1.42,1.82,0.843,0.662,0.0014195,1.85003376,5036.782268,5.04,2.652904367
17268,-51.75,-13.05,0,Quad,1.61,2.01,0.815,0.601,0.000704998,1.316108418,4954.514339,4.95,2.750046027
17269,-50.85,-13.05,0,Quad,1.78,2.17,0.826,0.577,0.000286029,1.616496277,4872.917415,4.87,3.114271486
17270,-49.95,-13.05,0,Quad,1.79,2.18,0.882,0.584,0.00373412,1.392402649,4792.025774,4.79,3.588270041
17271,-49.05,-13.05,0,Quad,1.76,2.15,0.836,0.527,0.008180801,1.440710449,4711.875741,4.71,3.562997758
17272,-48.15,-13.05,0,Quad,1.7,2.08,0.735,0.475,0.002144701,1.904040337,4632.505808,4.63,3.439601118
17273,-47.25,-13.05,0,Quad,1.7,2.08,0.753,0.495,0.001804622,1.325610924,4553.956764,4.55,3.317785259
17274,-46.35,-13.05,0,Quad,1.71,2.06,0.778,0.516,0.012231703,1.308953285,4476.271824,4.48,3.197537416
17275,-45.45,-13.05,0,Quad,1.55,1.86,0.649,0.449,0.002090673,1.568720627,4399.496763,4.4,3.050032759
17276,-44.55,-13.05,0,Quad,1.38,1.67,0.527,0.373,0.012462581,1.510563087,4323.68005,4.32,2.926342058
17277,-43.65,-13.05,0,Quad,1.61,1.86,0.571,0.396,0.010361871,1.910801506,4248.872989,4.25,2.803513448
17278,-42.75,-13.05,0,Quad,1.29,1.52,0.448,0.276,0.015433238,1.336501122,4170.246553,4.17,2.978881969
17279,-41.85,-13.05,0,Quad,1,1.22,0.403,0.223,0.012218886,1.419358921,4085.080435,4.09,3.465835134
17280,-40.95,-13.05,0,Quad,1.59,1.8,0.319,0.174,0.011595677,1.307140541,4000.610339,4,3.980027762
17281,-40.05,-13.05,0,Quad,1.46,1.66,0.261,0.194,0.014404551,1.315693283,3916.881298,3.92,4.494488202
17282,-39.15,-13.05,0,Quad,1.85,2.04,0.483,0.368,0.078592102,1.448323345,3833.941862,3.83,5.00927156
17283,13.05,-13.05,0,Quad,1.55,1.8,0.274,0.275,0.021855631,1.33601532,507.7016301,0.51,1.612616389
17284,13.95,-13.05,0,Quad,1.27,1.54,0.579,0.636,0.021855631,1.409862041,409.318604,0.41,1.785151313
17285,14.85,-13.05,0,Quad,0.83,1.11,0.576,0.645,0.021855631,1.127149773,312.0858553,0.31,1.997447455
17286,15.75,-13.05,0,Quad,0.76,1.05,0.612,0.642,0.061164532,1.30818758,217.5512114,0.22,1.842617563
17287,16.65,-13.05,0,Quad,0.72,1.02,0.603,0.62,0.020748621,1.254621696,131.6607956,0.13,1.469384505
17288,17.55,-13.05,0,Quad,0.61,0.92,0.6,0.599,0.020748621,1.310670757,86.11438707,0.09,1.096150508
17289,18.45,-13.05,0,Quad,0.52,0.84,0.631,0.581,0.002105166,1.280203724,132.5590331,0.13,0.72252175
17290,19.35,-13.05,0,Quad,0.67,1,0.622,0.539,0.002105166,1.281706238,218.6394152,0.22,0.349182052
17291,20.25,-13.05,0,Quad,0.71,1.05,0.617,0.517,0.002105166,1.209984493,313.2244842,0.31,0.482208022
17292,21.15,-13.05,0,Quad,0.59,0.93,0.61,0.497,0.002105166,1.574585819,410.476611,0.41,0.693426071
17293,22.05,-13.05,0,Quad,0.44,0.77,0.597,0.479,0.005057466,1.649192619,462.7386662,0.46,0.905566386
17294,22.95,-13.05,0,Quad,0.57,0.89,0.655,0.524,0.005057466,1.491424465,384.6473239,0.38,1.118651562
17295,23.85,-13.05,0,Quad,0.67,0.98,0.671,0.535,0.003755219,1.375385475,319.1475231,0.32,1.348878301
17296,24.75,-13.05,0,Quad,0.67,0.97,0.68,0.534,0.005608761,1.568720627,275.3757545,0.28,1.584682747
17297,25.65,-13.05,0,Quad,0.56,0.86,0.739,0.57,0.00345832,1.378114796,243.5433319,0.24,1.726557272
17298,26.55,-13.05,0,Quad,0.61,0.91,0.73,0.543,0.004427387,1.339112473,146.3993872,0.15,1.854359829
17299,27.45,-13.05,0,Quad,0.59,0.89,0.763,0.535,0.009326719,1.430854225,60.22701763,0.06,1.983029492
17300,28.35,-13.05,0,Quad,0.56,0.86,0.835,0.548,0.214855499,1.509225368,76.79123498,0.08,2.11257889
17301,29.25,-13.05,0,Quad,0.67,0.97,0.801,0.495,0.007080491,1.447787762,168.052316,0.17,2.243021058
17302,30.15,-13.05,0,Quad,0.8,1.09,0.787,0.453,0.005594122,1.570640945,207.6791903,0.21,2.374369438
17303,31.05,-13.05,0,Quad,0.81,1.1,0.745,0.411,0.005594122,1.518530655,155.4697452,0.16,2.489526932
17304,31.95,-13.05,0,Quad,1.07,1.35,0.552,0.305,0.037011711,2.048299789,159.0161132,0.16,2.500912314
17305,32.85,-13.05,0,Quad,1.02,1.28,0.606,0.346,0.017036951,1.431431103,215.5840762,0.22,2.513263306
17306,33.75,-13.05,0,Quad,1,1.25,0.646,0.388,0.071763275,1.391865063,296.212678,0.3,2.526581126
17307,34.65,-13.05,0,Quad,1.57,1.81,0.881,0.55,0.037740824,2.029916,386.112023,0.39,2.499689051
17308,35.55,-13.05,0,Quad,1.16,1.4,0.821,0.576,0.007937953,1.310152817,478.5980795,0.48,2.460892991
17309,36.45,-13.05,0,Quad,1.46,1.7,0.815,0.63,0.003448164,1.304889584,495.8488661,0.5,2.548089727
17310,37.35,-13.05,0,Quad,1.5,1.75,0.759,0.606,0.004416098,1.86530323,525.2900685,0.53,2.652816931
17311,38.25,-13.05,0,Quad,1.53,1.78,0.691,0.568,0.003493163,1.367233753,571.023906,0.57,2.801988541
17312,39.15,-13.05,0,Quad,1.57,1.82,0.674,0.549,0.058105835,1.401973248,629.5093593,0.63,2.95101309
17313,40.05,-13.05,0,Quad,1.84,2.06,0.627,0.49,0.019730921,1.479030228,697.5463086,0.7,3.099906264
17314,49.05,-13.05,0,Quad,1.88,2.06,1.165,1.105,0.013925821,2.107745552,1269.55638,1.27,4.194632098
17315,130.95,-13.05,0,Quad,1.6,1.92,0.888,0.861,0.000888195,1.563606739,7.558060327,0.01,5.117774915
17316,131.85,-13.05,0,Quad,1.58,1.91,0.845,0.837,6.06E-05,1.422728252,25.42945519,0.03,5.120388791
17317,132.75,-13.05,0,Quad,1.67,2,0.914,0.912,6.06E-05,1.441913891,22.41532017,0.02,5.104019387
17318,133.65,-13.05,0,Quad,1.49,1.82,0.877,0.87,7.09E-05,1.652099991,40.08701956,0.04,4.928335953
17319,134.55,-13.05,0,Quad,1.66,1.98,0.781,0.727,7.09E-05,1.421905231,40.71188592,0.04,4.751840984
17320,135.45,-13.05,0,Quad,1.68,1.99,0.792,0.682,0.00016785,1.330095291,16.85074468,0.02,4.711502238
17321,136.35,-13.05,0,Quad,1.88,2.16,0.763,0.625,0.00016785,1.441974831,22.04679978,0.02,4.843110299
17322,141.75,-13.05,0,Quad,1.82,2.05,1.223,1.138,9.91E-05,1.610385323,45.50939373,0.05,5.242036078
17323,142.65,-13.05,0,Quad,1.8,2.02,1.137,1.058,6.27E-05,1.423522949,60.28772279,0.06,5.292420674
17324,-76.05,-13.95,0,Quad,1.11,1.43,0.001,0.001,0.003657167,1.211617661,4502.352944,4.5,1.997023644
17325,-75.15,-13.95,0,Quad,-0.44,-0.07,0.464,0.382,0.006534637,1.279683495,4515.436864,4.52,2.026459632
17326,-74.25,-13.95,0,Quad,-0.49,-0.09,0.509,0.43,0.002895266,1.339731979,4530.698974,4.53,2.083081467
17327,-73.35,-13.95,0,Quad,-0.66,-0.25,0.417,0.363,0.008796891,1.306808662,4548.117348,4.55,2.481608522
17328,-72.45,-13.95,0,Quad,-0.35,0.05,0.45,0.414,0.017908421,1.036172295,4567.667316,4.57,2.610033931
17329,-71.55,-13.95,0,Quad,-0.9,-0.51,0.455,0.441,0.041816223,1.290971375,4589.321638,4.59,2.650507969
17330,-70.65,-13.95,0,Quad,-1.12,-0.74,0.389,0.378,0.005367561,1.102120113,4613.050679,4.61,2.689410556
17331,-69.75,-13.95,0,Quad,0.78,1.12,0.979,0.898,0.002319096,1.007135773,4638.822601,4.64,2.987483737
17332,-68.85,-13.95,0,Quad,1.43,1.75,0.957,0.866,0.000269226,1.345786858,4666.603559,4.67,3.454278296
17333,-67.95,-13.95,0,Quad,1.73,2.03,0.801,0.751,0.000269226,1.440473175,4696.357898,4.7,3.920093167
17334,-67.05,-13.95,0,Quad,1.78,2.06,0.719,0.712,0.001898172,1.474835587,4728.048364,4.73,4.384976674
17335,-66.15,-13.95,0,Quad,1.7,1.97,0.717,0.724,0.000623614,1.524627686,4761.636299,4.76,4.059796022
17336,-65.25,-13.95,0,Quad,1.71,1.97,0.724,0.719,0.000815039,1.511289501,4796.918977,4.8,3.677030951
17337,-64.35,-13.95,0,Quad,1.7,1.97,0.716,0.685,0.000497148,1.623908424,4833.248766,4.83,3.327617896
17338,-63.45,-13.95,0,Quad,1.62,1.91,0.676,0.618,0.000497148,1.403644753,4871.36846,4.87,3.01404457
17339,-62.55,-13.95,0,Quad,1.53,1.83,0.663,0.579,0.001365522,1.762236214,4911.236382,4.91,2.922810828
17340,-61.65,-13.95,0,Quad,1.42,1.73,0.706,0.589,0.000781677,1.438387108,4952.810315,4.95,2.833636087
17341,-60.75,-13.95,0,Quad,1.13,1.46,0.778,0.632,0.000781677,1.292172909,4996.04767,5,2.746510534
17342,-59.85,-13.95,0,Quad,1.25,1.6,0.831,0.656,0.000449944,1.397339344,5040.905644,5.04,2.842744328
17343,-58.95,-13.95,0,Quad,1.21,1.58,0.833,0.662,0.000576526,1.496383762,5087.341368,5.09,2.948044917
17344,-58.05,-13.95,0,Quad,1.32,1.7,0.855,0.718,0.001963057,1.356693077,5135.312041,5.14,3.054549567
17345,-57.15,-13.95,0,Quad,1.39,1.79,0.956,0.822,0.002426247,1.715241051,5184.775059,5.18,3.162269668
17346,-56.25,-13.95,0,Quad,1.51,1.92,0.892,0.787,0.001424222,1.617987633,5235.688126,5.24,3.27121716
17347,-55.35,-13.95,0,Quad,1.37,1.8,0.857,0.753,0.00038314,1.410952568,5288.009359,5.29,3.017202829
17348,-54.45,-13.95,0,Quad,1.27,1.71,0.771,0.673,0.000632068,1.313652325,5260.36644,5.26,2.762104931
17349,-53.55,-13.95,0,Quad,1.27,1.69,0.763,0.644,0.000632068,1.364441204,5177.77381,5.18,2.626044913
17350,-52.65,-13.95,0,Quad,1.36,1.76,0.739,0.606,0.000623381,1.471922112,5095.812325,5.1,2.722592075
17351,-51.75,-13.95,0,Quad,1.61,2,0.766,0.615,0.000524094,1.627653313,5014.512934,5.01,2.87411232
17352,-50.85,-13.95,0,Quad,1.75,2.16,0.829,0.64,0.000513743,1.609075165,4933.908366,4.93,3.345475261
17353,-49.95,-13.95,0,Quad,1.81,2.23,0.817,0.588,0.003493657,1.726822472,4854.033236,4.85,3.817726439
17354,-49.05,-13.95,0,Quad,1.72,2.13,0.918,0.638,0.007271746,1.302103329,4774.924149,4.77,4.035071706
17355,-48.15,-13.95,0,Quad,1.64,2.03,0.897,0.611,0.002159319,1.302801609,4696.619816,4.7,3.912075939
17356,-47.25,-13.95,0,Quad,1.53,1.9,0.875,0.597,0.00247066,1.570491695,4619.161162,4.62,3.593916059
17357,-46.35,-13.95,0,Quad,1.59,1.94,0.732,0.503,0.003797352,1.304940701,4542.59145,4.54,3.249630477
17358,-45.45,-13.95,0,Quad,1.42,1.74,0.611,0.431,0.00108086,1.626283455,4466.956391,4.47,3.150274331
17359,-44.55,-13.95,0,Quad,1.37,1.65,0.501,0.359,0.007345654,1.384276676,4392.304272,4.39,3.133489381
17360,-43.65,-13.95,0,Quad,1.53,1.78,0.422,0.294,0.008496219,1.49394598,4309.602569,4.31,3.043887128
17361,-42.75,-13.95,0,Quad,1.42,1.65,0.455,0.29,0.01831455,1.335876369,4224.869827,4.22,3.047793258
17362,-41.85,-13.95,0,Quad,1.51,1.73,0.335,0.196,0.010964761,1.303436947,4140.827321,4.14,3.543662336
17363,-40.95,-13.95,0,Quad,1.64,1.85,0.316,0.185,0.004195616,1.374888897,4057.517939,4.06,4.056077489
17364,-40.05,-13.95,0,Quad,1.64,1.84,0.299,0.208,0.004420667,1.209742928,3974.987779,3.97,4.568768264
17365,-39.15,-13.95,0,Quad,1.93,2.12,0.633,0.501,0.052800335,1.291695213,3893.286394,3.89,5.081788955
17366,13.05,-13.95,0,Quad,1.45,1.72,0.368,0.344,0.002610797,1.401428318,534.9042388,0.53,1.681188737
17367,13.95,-13.95,0,Quad,1.24,1.53,0.542,0.547,0.01476598,1.700008774,442.6096691,0.44,1.892290732
17368,14.85,-13.95,0,Quad,0.67,0.96,0.588,0.599,0.01476598,1.376809692,354.6254089,0.35,2.103761812
17369,15.75,-13.95,0,Quad,0.64,0.93,0.573,0.588,0.01476598,1.287773132,275.1183911,0.28,1.867676904
17370,16.65,-13.95,0,Quad,0.63,0.92,0.564,0.573,0.020748621,1.900474167,213.7666125,0.21,1.495903371
17371,17.55,-13.95,0,Quad,0.5,0.8,0.584,0.563,0.020748621,1.364029121,189.1488493,0.19,1.124132758
17372,18.45,-13.95,0,Quad,0.55,0.87,0.586,0.529,0.000872519,1.26864996,214.3210134,0.21,0.752327577
17373,19.35,-13.95,0,Quad,0.67,0.99,0.593,0.508,0.002105166,1.298739529,275.9796974,0.28,0.700844582
17374,20.25,-13.95,0,Quad,0.66,0.99,0.597,0.497,0.002105166,1.329186058,355.6278631,0.36,0.917263904
17375,21.15,-13.95,0,Quad,0.48,0.81,0.611,0.498,0.002105166,1.46471014,443.6807948,0.44,1.145173165
17376,22.05,-13.95,0,Quad,0.52,0.85,0.627,0.502,0.003891535,1.868058968,528.2582319,0.53,1.374814527
17377,22.95,-13.95,0,Quad,0.64,0.95,0.651,0.521,0.003985686,1.662310791,461.3927288,0.46,1.606210299
17378,23.85,-13.95,0,Quad,0.73,1.03,0.642,0.512,0.003755219,1.685811043,408.3929821,0.41,1.83938359
17379,24.75,-13.95,0,Quad,0.66,0.96,0.653,0.514,0.00345832,1.625120926,344.0744798,0.34,1.993359513
17380,25.65,-13.95,0,Quad,0.62,0.91,0.685,0.53,0.00345832,1.609075165,245.8283684,0.25,2.015663043
17381,26.55,-13.95,0,Quad,0.68,0.97,0.681,0.502,0.002118297,1.588667297,150.1699462,0.15,2.116791092
17382,27.45,-13.95,0,Quad,0.76,1.05,0.68,0.461,0.017040501,1.406082821,68.88777713,0.07,2.244906138
17383,28.35,-13.95,0,Quad,0.71,1,0.734,0.451,0.01719453,1.436439228,83.75634875,0.08,2.373928427
17384,29.25,-13.95,0,Quad,0.64,0.93,0.716,0.411,0.004674736,1.473608875,171.3470545,0.17,2.503870756
17385,30.15,-13.95,0,Quad,0.82,1.11,0.677,0.37,0.01020642,1.12953434,151.8264958,0.15,2.633555021
17386,31.05,-13.95,0,Quad,1.14,1.42,0.641,0.341,0.015441401,1.257635212,63.96468089,0.06,2.753560606
17387,31.95,-13.95,0,Quad,1.08,1.35,0.696,0.376,0.049863873,1.293391609,72.15790333,0.07,2.788724976
17388,32.85,-13.95,0,Quad,0.94,1.2,0.677,0.38,0.033410999,1.427904224,162.4719442,0.16,2.801022597
17389,33.75,-13.95,0,Quad,0.85,1.09,0.597,0.348,1.309237305,1.972031021,260.1203362,0.26,2.797761375
17390,34.65,-13.95,0,Quad,1.55,1.78,0.755,0.458,0.918973877,1.756757927,359.1700614,0.36,2.734929669
17391,35.55,-13.95,0,Quad,1.27,1.5,0.711,0.453,0.018729561,1.554895592,382.6367903,0.38,2.67306606
17392,36.45,-13.95,0,Quad,1.34,1.57,0.724,0.493,0.005155987,1.39635582,395.4736203,0.4,2.682485964
17393,37.35,-13.95,0,Quad,1.36,1.6,0.746,0.546,0.00533384,1.676321602,431.8135506,0.43,2.769723127
17394,38.25,-13.95,0,Quad,1.47,1.72,0.682,0.519,0.006615679,1.528949356,486.4170923,0.49,2.857443845
17395,39.15,-13.95,0,Quad,1.68,1.92,0.687,0.526,0.017246262,1.46367836,553.9091259,0.55,2.945656249
17396,40.05,-13.95,0,Quad,1.56,1.78,0.605,0.448,0.025068932,1.359436417,630.1619943,0.63,3.075122573
17397,48.15,-13.95,0,Quad,1.79,1.98,1.198,1.117,0.008143993,1.45792799,1284.469161,1.28,3.999399702
17398,49.05,-13.95,0,Quad,0.94,1.12,0.856,0.819,0.014687651,1.032773209,1203.817707,1.2,4.166870995
17399,49.95,-13.95,0,Quad,1.77,1.94,0.672,0.646,0.037867149,1.146174526,1126.307332,1.13,4.334261805
17400,130.05,-13.95,0,Quad,1.58,1.9,0.806,0.824,0.000102898,1.561379337,21.17388573,0.02,4.999759424
17401,130.95,-13.95,0,Quad,1.49,1.83,0.789,0.837,0.000102898,1.557104015,26.28622713,0.03,5.06136453
17402,131.85,-13.95,0,Quad,1.4,1.76,0.744,0.83,0.000102898,1.406591034,23.78276332,0.02,5.055886513
17403,132.75,-13.95,0,Quad,1.4,1.76,0.759,0.824,6.06E-05,1.414203548,17.84082906,0.02,4.881650968
17404,133.65,-13.95,0,Quad,1.43,1.79,0.727,0.751,7.09E-05,1.396773815,49.82486354,0.05,4.706599657
17405,134.55,-13.95,0,Quad,1.52,1.87,0.703,0.672,7.09E-05,1.481764889,98.7639684,0.1,4.530714304
17406,135.45,-13.95,0,Quad,1.64,1.97,0.72,0.623,0.00016785,1.539331341,85.97362809,0.09,4.410412443
17407,141.75,-13.95,0,Quad,1.72,1.97,1.086,0.961,0.000112848,1.862246704,134.0961557,0.13,4.831922526
17408,142.65,-13.95,0,Quad,1.67,1.91,0.944,0.843,6.27E-05,1.485992718,59.11224777,0.06,4.883217089
17409,143.55,-13.95,0,Quad,1.76,1.98,0.999,0.902,6.27E-05,1.567768288,83.20629551,0.08,4.933067286
17410,-75.15,-14.85,0,Quad,0.91,1.23,0.002,0.002,0.023190401,1.699368668,4617.857719,4.62,1.293095543
17411,-74.25,-14.85,0,Quad,0.06,0.43,0.301,0.253,0.003420008,1.038936424,4632.782429,4.63,1.545272539
17412,-73.35,-14.85,0,Quad,-0.33,0.05,0.709,0.599,0.000514328,1.625465965,4649.81841,4.65,1.942069839
17413,-72.45,-14.85,0,Quad,-1.18,-0.79,0.516,0.445,0.002192569,1.087685585,4668.942552,4.67,2.144268901
17414,-71.55,-14.85,0,Quad,-1.01,-0.6,0.508,0.448,0.009693282,1.159956455,4690.129309,4.69,2.184569042
17415,-70.65,-14.85,0,Quad,-1.07,-0.65,0.379,0.34,0.02467119,1.688213348,4713.350869,4.71,2.25282577
17416,-69.75,-14.85,0,Quad,-0.46,-0.07,0.359,0.329,0.009883578,1.24232502,4738.577315,4.74,2.718935411
17417,-68.85,-14.85,0,Quad,0.05,0.4,0.485,0.459,0.002496274,1.1018466,4765.776812,4.77,3.18398986
17418,-67.95,-14.85,0,Quad,1.45,1.78,0.683,0.669,0.001108902,1.164468575,4794.915782,4.79,3.648037093
17419,-67.05,-14.85,0,Quad,1.68,1.98,0.759,0.774,0.001898172,1.554464912,4825.959094,4.83,4.11112463
17420,-66.15,-14.85,0,Quad,1.55,1.83,0.825,0.84,0.000623614,1.569495869,4858.870248,4.86,4.498756564
17421,-65.25,-14.85,0,Quad,1.55,1.83,0.85,0.871,0.000815039,1.578925419,4893.611558,4.89,4.261858442
17422,-64.35,-14.85,0,Quad,1.62,1.92,0.819,0.806,0.006291224,1.443397331,4929.429335,4.93,3.913922462
17423,-63.45,-14.85,0,Quad,1.59,1.9,0.654,0.613,0.001610321,1.524627686,4966.81091,4.97,3.57909902
17424,-62.55,-14.85,0,Quad,1.5,1.8,0.581,0.523,0.001610321,1.444926071,5005.918771,5.01,3.488096759
17425,-61.65,-14.85,0,Quad,1.37,1.68,0.61,0.53,0.001001794,1.366554642,5046.712788,5.05,3.399210898
17426,-60.75,-14.85,0,Quad,1.34,1.66,0.659,0.559,0.000781676,1.364974308,5089.152411,5.09,2.946681937
17427,-59.85,-14.85,0,Quad,1.36,1.69,0.681,0.572,0.0010315,1.485992718,5133.196826,5.13,3.175065795
17428,-58.95,-14.85,0,Quad,1.25,1.6,0.721,0.622,0.001526639,1.286868668,5178.805088,5.18,3.289656652
